City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Laguna,US,2021-12-07 10:48:06,38.421,-121.4238,51.22,96,90,1.01
294,San Cristobal,VE,2021-12-07 10:48:06,7.7669,-72.225,64.58,86,87,2.75
295,Palasa,IN,2021-12-07 10:48:06,18.7667,84.4167,77.61,81,59,9.66
296,Simao,CN,2021-12-07 10:48:07,22.7886,100.9748,56.7,84,15,1.9
297,Canguaretama,BR,2021-12-07 10:48:07,-6.38,-35.1289,82.89,59,0,13.24
298,Torbat-E Jam,IR,2021-12-07 10:48:08,35.244,60.6225,57.65,20,0,2.08
299,Riberalta,BO,2021-12-07 10:48:08,-10.9833,-66.1,73.6,100,90,0.0
300,Yar-Sale,RU,2021-12-07 10:48:09,66.8333,70.8333,-2.11,90,100,17.78
301,Comodoro Rivadavia,AR,2021-12-07 10:45:01,-45.8667,-67.5,78.66,18,0,8.05
302,Paraiso,CR,2021-12-07 10:48:09,9.8383,-83.8656,63.46,91,94,3.31
303,Vostok,RU,2021-12-07 10:48:10,46.4856,135.8833,8.46,95,12,4.88
304,Mortka,RU,2021-12-07 10:48:10,59.3322,66.0214,2.5,91,14,6.53
305,Ribeira Grande,PT,2021-12-07 10:48:11,38.5167,-28.7,63.0,72,40,11.5
306,Balatan,PH,2021-12-07 10:48:11,13.3211,123.2333,77.09,76,85,11.12
307,Loandjili,CG,2021-12-07 10:48:12,-4.7561,11.8578,84.27,71,100,3.31
308,Kopervik,NO,2021-12-07 10:48:12,59.2835,5.3067,40.32,65,75,24.16
309,Nelson Bay,AU,2021-12-07 10:48:12,-32.7167,152.15,69.1,92,71,1.99
310,Mazamitla,MX,2021-12-07 10:48:13,19.9167,-103.0333,48.67,54,66,1.57
311,Leningradskiy,RU,2021-12-07 10:48:13,69.3833,178.4167,-8.37,80,99,18.9
312,Tromso,NO,2021-12-07 10:48:14,69.6496,18.957,17.62,57,0,14.97
313,Lazurne,UA,2021-12-07 10:48:14,46.084,32.5295,58.01,80,100,5.84
314,Gobabis,NA,2021-12-07 10:48:15,-22.45,18.9667,92.62,11,1,7.61
315,Esna,EG,2021-12-07 10:48:15,25.2934,32.554,71.62,25,96,3.71
316,Balotra,IN,2021-12-07 10:48:15,25.8333,72.2333,80.8,18,0,6.31
317,Presidencia Roque Saenz Pena,AR,2021-12-07 10:48:16,-26.7852,-60.4388,72.28,57,68,9.62
318,Mehamn,NO,2021-12-07 10:48:16,71.0357,27.8492,21.15,68,0,29.93
319,Adrar,MR,2021-12-07 10:48:17,20.5022,-10.0711,71.01,12,42,17.47
320,San Felipe,VE,2021-12-07 10:48:17,10.3399,-68.7425,70.47,98,90,2.84
321,Macenta,GN,2021-12-07 10:48:18,8.5435,-9.471,88.72,29,42,0.54
322,Shaygino,RU,2021-12-07 10:48:18,57.7675,46.8618,14.36,73,100,9.75
323,Buala,SB,2021-12-07 10:48:18,-8.145,159.5921,79.09,92,100,8.32
324,Westport,US,2021-12-07 10:44:45,41.1415,-73.3579,40.82,60,1,1.01
325,Jhanjharpur,IN,2021-12-07 10:49:19,26.2667,86.2833,78.71,50,0,5.79
326,Maningrida,AU,2021-12-07 10:49:20,-12.0667,134.2667,85.15,66,65,9.01
327,Finnsnes,NO,2021-12-07 10:49:20,69.2296,17.9811,17.56,90,26,6.78
328,Moree,AU,2021-12-07 10:49:20,-29.4667,149.85,78.82,53,90,8.05
329,Kupang,ID,2021-12-07 10:49:21,-10.1667,123.5833,80.35,85,96,5.17
330,College,US,2021-12-07 10:48:17,64.8569,-147.8028,17.58,83,90,0.0
331,Kuressaare,EE,2021-12-07 10:49:22,58.2481,22.5039,15.75,100,75,2.3
332,Anadyr,RU,2021-12-07 10:49:23,64.75,177.4833,-8.9,76,75,8.01
333,Santa Fe,AR,2021-12-07 10:46:29,-31.6333,-60.7,75.02,64,0,8.01
334,Arica,CL,2021-12-07 10:49:23,-18.475,-70.3042,66.43,72,90,2.3
335,Baghmara,IN,2021-12-07 10:49:23,23.795,86.2085,79.47,44,0,8.34
336,Nanortalik,GL,2021-12-07 10:49:24,60.1432,-45.2371,19.89,59,9,24.07
337,Takoradi,GH,2021-12-07 10:49:25,4.8845,-1.7554,84.49,67,68,5.21
338,Peachland,CA,2021-12-07 10:49:25,49.7665,-119.7357,29.16,84,100,1.45
339,Aykhal,RU,2021-12-07 10:49:25,66.0,111.5,-19.59,89,87,3.96
340,Mayor Pablo Lagerenza,PY,2021-12-07 10:49:26,-19.9309,-60.7718,80.73,52,16,8.05
341,Kyra,RU,2021-12-07 10:49:26,49.5776,111.9753,15.08,83,96,2.66
342,Qaqortoq,GL,2021-12-07 10:49:27,60.7167,-46.0333,16.3,59,0,15.21
343,Dingle,PH,2021-12-07 10:49:27,10.9995,122.6711,75.36,91,100,7.67
344,Humboldt,US,2021-12-07 10:49:28,40.6665,-123.9178,41.56,94,90,3.4
345,Brainerd,US,2021-12-07 10:45:43,46.358,-94.2008,3.45,71,90,4.61
346,Vlasikha,RU,2021-12-07 10:49:29,53.2972,83.5742,31.05,93,75,13.42
347,Derzhavinsk,KZ,2021-12-07 10:49:29,51.1,66.3167,5.49,93,11,5.82
348,Chifeng,CN,2021-12-07 10:49:29,42.2683,118.9636,33.35,33,0,4.54
349,Verkhnevilyuysk,RU,2021-12-07 10:49:30,63.4453,120.3167,-35.9,100,43,2.1
350,Bahia Blanca,AR,2021-12-07 10:49:30,-38.7196,-62.2724,71.6,58,0,15.12
351,Council Bluffs,US,2021-12-07 10:49:31,41.2619,-95.8608,27.59,58,90,14.97
352,Sangar,RU,2021-12-07 10:49:31,63.9242,127.4739,-41.82,98,54,2.19
353,Sept-Iles,CA,2021-12-07 10:45:33,50.2001,-66.3821,34.32,93,75,14.97
354,Longyearbyen,SJ,2021-12-07 10:49:32,78.2186,15.6401,35.44,75,75,24.16
355,Maragogi,BR,2021-12-07 10:49:32,-9.0122,-35.2225,83.14,56,16,7.92
356,Brumado,BR,2021-12-07 10:49:32,-14.2036,-41.6653,79.57,66,52,3.13
357,Zyryanka,RU,2021-12-07 10:49:33,65.75,150.85,-24.45,97,100,9.46
358,Karratha,AU,2021-12-07 10:49:33,-20.7377,116.8463,86.5,55,17,13.27
359,Moron,AR,2021-12-07 10:49:34,-34.6534,-58.6198,73.02,76,0,10.22
360,Amalapuram,IN,2021-12-07 10:49:34,16.5833,82.0167,88.18,66,21,8.25
361,Dhidhdhoo,MV,2021-12-07 10:49:34,6.8833,73.1,82.49,74,97,13.6
362,Banon,ES,2021-12-07 10:49:35,40.8382,-1.1909,58.26,41,0,5.75
363,Banjar,ID,2021-12-07 10:49:35,-8.19,114.9675,84.06,87,100,3.74
364,La Carolina,ES,2021-12-07 10:49:35,38.2756,-3.6153,52.23,55,53,4.63
365,Te Anau,NZ,2021-12-07 10:49:36,-45.4167,167.7167,51.67,89,54,2.15
366,Buin,CL,2021-12-07 10:49:36,-33.7333,-70.75,71.87,67,0,1.63
367,Lindi,TZ,2021-12-07 10:49:37,-10.0,39.7167,89.04,87,100,4.9
368,Cabo Rojo,PR,2021-12-07 10:49:37,18.0866,-67.1457,75.97,81,0,5.77
369,Melfi,IT,2021-12-07 10:50:38,40.9965,15.6514,48.4,60,84,15.1
370,Orbetello,IT,2021-12-07 10:50:38,42.4408,11.2196,51.8,44,0,5.1
371,Glen Allen,US,2021-12-07 10:50:30,37.666,-77.5064,38.17,53,1,3.0
372,Ust-Tsilma,RU,2021-12-07 10:50:39,65.441,52.1498,14.36,93,100,7.4
373,Hamilton,US,2021-12-07 10:46:42,39.1834,-84.5333,25.12,62,1,1.99
374,Honiara,SB,2021-12-07 10:50:40,-9.4333,159.95,77.22,95,100,3.76
375,Souillac,MU,2021-12-07 10:50:40,-20.5167,57.5167,84.58,58,40,10.36
376,Haines Junction,CA,2021-12-07 10:50:41,60.7522,-137.5108,31.95,51,100,8.05
377,Rafaela,AR,2021-12-07 10:50:41,-31.2503,-61.4867,75.06,58,0,5.01
378,Coahuayana,MX,2021-12-07 10:50:42,18.7333,-103.6833,70.74,59,35,5.06
379,Torbay,CA,2021-12-07 10:50:42,47.6666,-52.7314,50.29,96,90,28.77
380,Katherine,AU,2021-12-07 10:50:43,-14.4667,132.2667,84.52,58,40,5.75
381,Erenhot,CN,2021-12-07 10:50:43,43.6475,111.9767,21.65,59,23,4.72
382,Xocali,AZ,2021-12-07 10:50:44,39.913,46.7903,55.09,41,6,4.72
383,Saint-Augustin,CA,2021-12-07 10:50:44,51.226,-58.6502,46.98,99,100,34.85
384,Kruisfontein,ZA,2021-12-07 10:50:45,-34.0033,24.7314,65.88,74,98,7.4
385,Magdalena,PH,2021-12-07 10:50:45,14.1999,121.429,79.92,74,100,12.97
386,Tabuk,PH,2021-12-07 10:50:45,17.4189,121.4443,68.36,88,45,8.52
387,Abu Samrah,SY,2021-12-07 10:50:46,35.3029,37.1841,61.86,34,95,18.5
388,Valley City,US,2021-12-07 10:50:46,46.9233,-98.0032,4.19,92,20,3.44
389,Kutum,SD,2021-12-07 10:50:47,14.2,24.6667,84.69,13,2,5.01
390,Ngunguru,NZ,2021-12-07 10:50:47,-35.6167,174.5,68.16,91,100,6.78
391,Kibala,TD,2021-12-07 10:50:47,9.1104,18.3463,94.95,23,0,11.5
392,Sangin,AF,2021-12-07 10:50:48,32.0728,64.8359,64.58,16,38,4.21
393,Thinadhoo,MV,2021-12-07 10:50:48,0.5333,72.9333,82.6,77,74,14.18
394,Vanavara,RU,2021-12-07 10:50:49,60.34,102.2797,14.56,96,100,3.71
395,Yarada,IN,2021-12-07 10:50:49,17.65,83.2667,82.72,74,40,9.22
396,Agadir,MA,2021-12-07 10:49:52,30.4202,-9.5982,66.65,28,100,1.9
397,Kulachi,PK,2021-12-07 10:50:50,31.9286,70.4592,73.89,22,22,3.49
398,Saint Anthony,US,2021-12-07 10:50:51,45.0205,-93.218,10.65,67,90,1.99
399,Yanam,IN,2021-12-07 10:50:51,16.7333,82.2167,88.2,71,9,8.41
400,Fushun,CN,2021-12-07 10:50:52,41.8558,123.9233,26.31,60,0,2.95
401,Mahebourg,MU,2021-12-07 10:50:52,-20.4081,57.7,84.49,58,40,10.36
402,Vigeland,NO,2021-12-07 10:50:53,58.0844,7.305,38.05,82,100,16.96
403,Ciudad Bolivar,VE,2021-12-07 10:50:53,8.1222,-63.5497,73.67,92,55,7.45
404,Boende,CD,2021-12-07 10:50:54,-0.2167,20.8667,93.49,45,85,1.88
405,Luena,AO,2021-12-07 10:50:54,-11.7833,19.9167,78.98,69,40,6.91
406,Pangnirtung,CA,2021-12-07 10:50:54,66.1451,-65.7125,2.21,94,99,5.64
407,Stornoway,GB,2021-12-07 10:50:55,58.2093,-6.3865,39.16,87,40,2.3
408,Panjab,AF,2021-12-07 10:50:56,34.388,67.0233,39.25,20,49,8.81
409,Solnechnyy,RU,2021-12-07 10:50:56,50.7214,136.6319,5.67,83,23,4.25
410,Baruun-Urt,MN,2021-12-07 10:50:57,46.6806,113.2792,21.11,49,100,8.7
411,Callaway,US,2021-12-07 10:50:57,30.153,-85.5699,62.91,98,90,1.01
412,Vila Franca Do Campo,PT,2021-12-07 10:50:57,37.7167,-25.4333,64.81,89,78,7.2
413,Mersin,TR,2021-12-07 10:48:28,36.862,34.6509,70.95,35,2,14.63
414,Paamiut,GL,2021-12-07 10:50:58,61.994,-49.6678,9.16,77,62,9.82
415,Vila Velha,BR,2021-12-07 10:51:58,-20.3297,-40.2925,75.15,89,75,8.01
416,Ust-Nera,RU,2021-12-07 10:51:59,64.5667,143.2,-43.83,98,76,1.45
417,Tarakan,ID,2021-12-07 10:49:16,3.3,117.6333,81.9,78,20,3.44
418,Alice Springs,AU,2021-12-07 10:51:59,-23.7,133.8833,83.75,39,99,8.05
419,Synya,RU,2021-12-07 10:52:00,65.3718,58.0387,6.12,96,100,7.23
420,Vavatenina,MG,2021-12-07 10:52:00,-17.4667,49.2,89.1,41,36,7.99
421,Honningsvag,NO,2021-12-07 10:52:01,70.9821,25.9704,25.48,75,39,29.12
422,Araouane,ML,2021-12-07 10:52:01,18.9048,-3.5265,76.89,10,11,14.81
423,Shuangcheng,CN,2021-12-07 10:52:01,45.35,126.2833,26.28,88,4,8.25
424,Fairbanks,US,2021-12-07 10:50:38,64.8378,-147.7164,17.6,84,90,3.44
425,Jackson,US,2021-12-07 10:48:38,42.4165,-122.8345,42.8,95,90,3.44
426,Khandyga,RU,2021-12-07 10:52:02,62.6667,135.6,-19.5,99,100,1.99
427,Chernyshevskiy,RU,2021-12-07 10:52:03,63.0128,112.4714,-26.43,100,29,2.26
428,Noumea,NC,2021-12-07 10:48:11,-22.2763,166.4572,82.0,99,6,8.01
429,Marsh Harbour,BS,2021-12-07 10:52:03,26.5412,-77.0636,76.32,86,52,9.46
430,Isahaya,JP,2021-12-07 10:52:04,32.8411,130.0431,54.39,66,75,12.66
431,Matamoros,MX,2021-12-07 10:52:04,25.5333,-103.25,55.11,52,6,2.53
432,Vicente Guerrero,MX,2021-12-07 10:52:05,19.1194,-98.1708,51.35,66,6,3.22
433,Zwedru,LR,2021-12-07 10:52:05,6.0667,-8.1281,88.36,53,19,3.24
434,Kemijarvi,FI,2021-12-07 10:52:06,66.7131,27.4306,-2.49,99,17,2.89
435,Lamu,KE,2021-12-07 10:52:06,-2.2717,40.902,88.02,70,68,9.78
436,Schwarzenberg,DE,2021-12-07 10:52:06,50.55,12.7833,36.12,89,100,5.77
437,Birao,CF,2021-12-07 10:52:07,10.2849,22.7882,97.68,11,16,7.9
438,Jardim,BR,2021-12-07 10:52:08,-21.4803,-56.1381,80.42,45,39,6.04
439,Lasa,IT,2021-12-07 10:52:08,46.6166,10.7002,36.48,70,58,5.79
440,Anopino,RU,2021-12-07 10:52:08,55.6981,40.6671,28.56,95,100,13.69
441,Cherskiy,RU,2021-12-07 10:52:09,68.75,161.3,-34.69,100,82,1.95
442,Hurghada,EG,2021-12-07 10:52:09,27.2574,33.8129,77.04,50,0,3.44
443,Namibe,AO,2021-12-07 10:52:10,-15.1961,12.1522,81.23,57,40,11.5
444,Surt,LY,2021-12-07 10:52:10,31.2089,16.5887,60.85,55,68,32.48
445,Moose Factory,CA,2021-12-07 10:52:11,51.2585,-80.6094,-11.2,70,20,19.57
446,Marfino,RU,2021-12-07 10:52:11,55.7028,37.3822,30.15,96,90,11.18
447,Antofagasta,CL,2021-12-07 10:49:08,-23.65,-70.4,61.88,74,69,4.52
448,Keti Bandar,PK,2021-12-07 10:52:12,24.1447,67.4497,81.91,23,0,5.7
449,Charlestown,AU,2021-12-07 10:47:50,-32.95,151.6667,67.78,91,88,1.99
450,Tanda,IN,2021-12-07 10:52:12,26.55,82.65,76.33,36,0,7.16
451,Itamaraca,BR,2021-12-07 10:51:19,-7.7478,-34.8256,83.08,59,74,11.03
452,Jacareacanga,BR,2021-12-07 10:52:13,-6.2222,-57.7528,73.67,99,100,1.21
453,Matveyevka,RU,2021-12-07 10:52:13,52.15,56.1833,9.55,90,52,3.76
454,Udon Thani,TH,2021-12-07 10:52:14,17.3333,102.8333,82.31,23,0,5.75
455,Mujiayingzi,CN,2021-12-07 10:52:14,42.1167,118.7833,32.5,33,0,6.02
456,Gorontalo,ID,2021-12-07 10:51:59,0.5412,123.0595,77.04,94,96,3.91
457,Visnes,NO,2021-12-07 10:52:15,59.3556,5.2242,40.21,65,40,27.63
458,Erdenet,MN,2021-12-07 10:52:15,49.0333,104.0833,21.96,29,39,2.75
459,Atar,MR,2021-12-07 10:52:15,20.5169,-13.0499,77.11,10,95,13.65
460,Padang,ID,2021-12-07 10:52:16,-0.9492,100.3543,86.05,78,71,0.94
461,Magadan,RU,2021-12-07 10:53:16,59.5667,150.8,2.53,92,99,9.19
462,Vila,PT,2021-12-07 10:53:17,42.0304,-8.1588,52.74,91,100,14.56
463,Hildburghausen,DE,2021-12-07 10:53:17,50.4255,10.7318,37.0,92,100,13.49
464,Vrangel,RU,2021-12-07 10:53:18,42.7297,133.0839,34.97,56,0,3.96
465,Sarangani,PH,2021-12-07 10:53:18,5.4033,125.4636,83.7,76,100,11.3
466,Vardo,NO,2021-12-07 10:53:18,70.3705,31.1107,15.78,62,0,26.46
467,Peace River,CA,2021-12-07 10:49:05,56.2501,-117.286,5.31,85,90,10.36
468,Owase,JP,2021-12-07 10:53:19,34.0667,136.2,54.36,89,100,10.09
469,Akhtanizovskaya,RU,2021-12-07 10:53:19,45.32,37.1,64.87,63,62,13.02
470,Ha Tinh,VN,2021-12-07 10:51:19,18.3333,105.9,64.65,73,17,3.53
471,Kaiserslautern,DE,2021-12-07 10:53:20,49.45,7.75,42.49,53,40,8.05
472,Makakilo City,US,2021-12-07 10:53:21,21.3469,-158.0858,68.32,90,90,3.44
473,Tura,IN,2021-12-07 10:53:21,25.5198,90.2201,68.34,83,74,2.33
474,Rehau,DE,2021-12-07 10:53:21,50.25,12.0333,35.56,94,75,9.22
475,Pailon,BO,2021-12-07 10:53:22,-17.65,-62.75,78.48,87,94,5.32
476,Porgera,PG,2021-12-07 10:53:22,-5.4667,143.2,45.68,98,100,2.21
477,Calafell,ES,2021-12-07 10:53:23,41.2,1.5683,61.12,51,25,2.1
478,Brae,GB,2021-12-07 10:53:23,60.3964,-1.353,40.91,68,83,10.18
479,Garwa,IN,2021-12-07 10:53:24,24.1833,83.8167,76.39,48,0,3.6
480,Rendsburg,DE,2021-12-07 10:53:24,54.3,9.6667,34.34,65,75,1.99
481,Carutapera,BR,2021-12-07 10:53:25,-1.195,-46.02,80.24,87,48,7.16
482,Santana Do Mundau,BR,2021-12-07 10:53:25,-9.1681,-36.2222,78.78,56,49,10.07
483,Camopi,GF,2021-12-07 10:53:26,3.1655,-52.3158,73.9,98,87,0.43
484,Hami,CN,2021-12-07 10:53:26,42.8,93.45,31.41,54,100,5.14
485,Kamojima,JP,2021-12-07 10:53:26,34.0667,134.35,55.22,89,100,9.17
486,Penzance,GB,2021-12-07 10:53:27,50.1186,-5.5371,51.12,66,20,27.63
487,Labuhan,ID,2021-12-07 10:53:27,-6.8844,112.2051,81.61,82,91,10.18
488,Lompoc,US,2021-12-07 10:53:28,34.6391,-120.4579,57.13,90,90,0.0
489,Marzuq,YE,2021-12-07 10:53:28,14.4,46.4667,77.29,14,0,9.35
490,Tessalit,ML,2021-12-07 10:53:29,20.1986,1.0114,83.19,11,42,9.42
491,Taoudenni,ML,2021-12-07 10:53:30,22.6783,-3.9836,70.63,20,37,19.24
492,Pisco,PE,2021-12-07 10:53:30,-13.7,-76.2167,64.45,88,0,3.44
493,Maromitsa,RU,2021-12-07 10:53:30,59.8683,48.0123,8.73,90,95,6.58
494,Mbini,GQ,2021-12-07 10:53:31,1.574,9.6134,83.82,72,96,3.0
495,Guarapari,BR,2021-12-07 10:53:31,-20.6667,-40.4975,75.09,80,17,8.79
496,Mareeba,AU,2021-12-07 10:53:32,-17.0,145.4333,74.44,89,8,4.76
497,Naze,JP,2021-12-07 10:53:32,28.3667,129.4833,61.72,58,75,19.26
498,Wajima,JP,2021-12-07 10:53:33,37.4,136.9,50.68,93,75,6.91
499,Hirara,JP,2021-12-07 10:53:33,24.8,125.2833,68.27,68,40,12.66
500,La Ronge,CA,2021-12-07 10:53:34,55.1001,-105.2842,-23.55,69,40,1.14
501,Souris,CA,2021-12-07 10:53:34,49.6172,-100.2612,-4.27,94,52,6.69
502,Xai-Xai,MZ,2021-12-07 10:53:35,-25.0519,33.6442,80.49,75,100,14.27
503,Nizhniy Kuranakh,RU,2021-12-07 10:53:35,58.8353,125.4869,-1.12,91,100,4.94
504,Porto Walter,BR,2021-12-07 10:53:35,-8.2686,-72.7439,69.67,100,100,1.92
505,Bollnas,SE,2021-12-07 10:53:36,61.3482,16.3946,10.38,88,98,1.23
506,Taltal,CL,2021-12-07 10:53:36,-25.4,-70.4833,62.47,76,41,1.54
507,Pemangkat,ID,2021-12-07 10:53:37,1.1667,108.9667,80.08,84,79,10.89
508,Baykit,RU,2021-12-07 10:54:37,61.67,96.37,7.11,97,100,1.88
509,Faya,SA,2021-12-07 10:54:38,18.3851,42.4509,75.72,22,0,3.0
510,West Sacramento,US,2021-12-07 10:54:38,38.5805,-121.5302,51.24,96,90,3.0
511,Tyukalinsk,RU,2021-12-07 10:54:38,55.8732,72.1967,-1.26,95,96,10.22
512,Pochutla,MX,2021-12-07 10:54:39,15.7432,-96.4661,73.81,65,17,3.69
513,Ambunti,PG,2021-12-07 10:54:39,-4.2365,142.8448,76.17,97,100,2.62
514,Stamford,US,2021-12-07 10:52:14,41.0534,-73.5387,40.19,59,1,4.0
515,Verkhoyansk,RU,2021-12-07 10:54:40,67.5447,133.385,-48.01,99,85,2.26
516,Brus Laguna,HN,2021-12-07 10:54:40,15.75,-84.4833,71.71,99,69,2.37
517,Panaba,MX,2021-12-07 10:54:41,21.2833,-88.2667,71.83,97,7,5.39
518,Itoman,JP,2021-12-07 10:54:41,26.1247,127.6694,69.82,72,75,12.66
519,Auki,SB,2021-12-07 10:54:41,-8.7676,160.7034,76.62,93,100,4.74
520,Dunedin,NZ,2021-12-07 10:54:42,-45.8742,170.5036,53.87,93,76,6.55
521,Bilibino,RU,2021-12-07 10:54:42,68.0546,166.4372,-34.38,100,79,4.03
522,Nara,JP,2021-12-07 10:54:43,34.6851,135.8049,52.92,98,100,0.6
523,Komsomolskiy,UZ,2021-12-07 10:54:43,40.4272,71.7189,50.72,53,100,0.0
524,Navahrudak,BY,2021-12-07 10:54:43,53.6,25.8333,18.63,89,76,7.23
525,Motygino,RU,2021-12-07 10:54:44,58.1831,94.7592,29.07,96,100,9.44
526,Zlotow,PL,2021-12-07 10:54:44,53.3635,17.0408,27.72,82,76,8.1
527,Iqaluit,CA,2021-12-07 10:54:45,63.7506,-68.5145,4.73,71,20,5.01
528,Bida,NG,2021-12-07 10:54:45,9.0833,6.0167,95.68,19,63,3.85
529,Monte Alegre,BR,2021-12-07 10:54:46,-2.0078,-54.0692,78.17,78,97,2.48
530,Kunming,CN,2021-12-07 10:54:46,25.0389,102.7183,53.53,76,75,13.42
531,Broken Hill,AU,2021-12-07 10:54:47,-31.95,141.4333,73.11,31,4,16.11
532,Praxedis Guerrero,MX,2021-12-07 10:54:47,31.3667,-106.0167,44.42,40,36,4.56
533,Oussouye,SN,2021-12-07 10:54:48,12.485,-16.5469,80.78,18,80,7.45
534,Abha,SA,2021-12-07 10:50:42,18.2164,42.5053,75.45,5,0,9.22
535,Karpogory,RU,2021-12-07 10:54:49,64.0019,44.4451,-9.29,100,22,3.49
536,Correntina,BR,2021-12-07 10:53:06,-13.3433,-44.6367,75.85,81,32,2.21
537,Port Lincoln,AU,2021-12-07 10:54:49,-34.7333,135.8667,56.08,55,59,16.98
538,Galveston,US,2021-12-07 10:54:11,29.3669,-94.9669,58.96,82,100,1.01
539,Koumac,NC,2021-12-07 10:54:50,-20.5667,164.2833,81.18,75,60,7.29
540,Iwanai,JP,2021-12-07 10:54:50,42.9744,140.5089,32.9,85,27,5.41
541,Dharchula,IN,2021-12-07 10:54:51,29.85,80.5333,58.3,49,0,1.79
542,Kaka,TM,2021-12-07 10:54:51,37.3482,59.6143,55.27,47,0,4.03
543,Rawson,AR,2021-12-07 10:54:51,-43.3002,-65.1023,77.0,41,0,27.16
544,Hay River,CA,2021-12-07 10:54:52,60.8156,-115.7999,-14.82,70,20,4.61
545,Bambanglipuro,ID,2021-12-07 10:54:52,-7.95,110.2833,67.6,84,97,3.58
546,Penarroya-Pueblonuevo,ES,2021-12-07 10:54:52,38.3,-5.2667,44.71,79,65,5.68
547,Betioky,MG,2021-12-07 10:54:53,-23.7167,44.3833,108.79,11,7,7.38
548,Cabedelo,BR,2021-12-07 10:54:53,-6.9811,-34.8339,83.07,64,7,14.52
549,Pascagoula,US,2021-12-07 10:52:07,30.3658,-88.5561,55.42,100,90,5.75
550,Manyana,BW,2021-12-07 10:54:54,-23.4,21.7167,94.78,20,7,13.69
551,Petropavlovsk-Kamchatskiy,RU,2021-12-07 10:54:54,53.0452,158.6483,25.39,100,90,6.71
552,Chilca,PE,2021-12-07 10:54:55,-12.5211,-76.7372,64.85,91,99,3.13
553,Hammerfest,NO,2021-12-07 10:54:56,70.6634,23.6821,24.53,58,0,5.75
554,Caraquet,CA,2021-12-07 10:55:56,47.7941,-64.9386,37.98,82,87,23.29
555,Liwale,TZ,2021-12-07 10:55:56,-9.7667,37.9333,75.27,79,95,4.16
556,Santa Isabel,BR,2021-12-07 10:55:57,-23.3156,-46.2214,67.66,90,95,7.0
557,Le Port,RE,2021-12-07 10:55:57,-20.9373,55.2919,85.96,78,47,5.08
558,Guaruja,BR,2021-12-07 10:55:20,-23.9931,-46.2564,75.16,26,95,3.0
559,Redmond,US,2021-12-07 10:51:07,47.674,-122.1215,46.54,92,100,1.01
560,Luanda,AO,2021-12-07 10:55:58,-8.8368,13.2343,82.4,78,75,6.91
561,Sur,OM,2021-12-07 10:55:58,22.5667,59.5289,77.29,56,2,8.39
562,Visby,SE,2021-12-07 10:55:58,57.6409,18.296,24.76,74,40,3.44
563,Molchanovo,RU,2021-12-07 10:55:59,57.5817,83.7692,12.43,94,100,7.87
564,Lakshmipur,BD,2021-12-07 10:55:59,22.95,90.8333,74.05,90,64,6.17
565,Trincomalee,LK,2021-12-07 10:56:00,8.5711,81.2335,82.15,66,35,8.39
566,Batticaloa,LK,2021-12-07 10:56:00,7.7102,81.6924,81.91,67,91,7.99
567,Mantua,IT,2021-12-07 10:56:01,45.1667,10.7833,46.71,71,1,5.01
568,Nantucket,US,2021-12-07 10:51:14,41.2835,-70.0995,41.13,62,100,25.77
569,Shubarshi,KZ,2021-12-07 10:56:01,48.5872,57.1869,32.56,87,100,8.59
570,Coihaique,CL,2021-12-07 10:53:03,-45.5752,-72.0662,56.01,76,0,8.05
571,Mattru,SL,2021-12-07 10:56:02,7.6244,-11.8332,87.01,63,68,2.51
572,Labuan,MY,2021-12-07 10:56:02,5.2767,115.2417,82.76,78,20,1.99
573,Selikhino,RU,2021-12-07 10:56:03,50.3672,137.4996,14.68,94,79,10.47
574,Pullman,US,2021-12-07 10:56:03,46.7313,-117.1796,35.98,95,90,0.0
575,Srednekolymsk,RU,2021-12-07 10:56:04,67.45,153.6833,-37.77,100,97,3.38
